classification,orientation,distance,time
same,0.32097,0.111,0.01140 
different,0.77811,0.701,0.11326 
same,0,0,0.00003 
different,0.77811,0.701,0.11337 
same,0,0.004,0.00011 
different,0.77811,0.701,0.11339 
same,0,0,0.00002 
different,0.77811,0.701,0.11344 
same,0,0,0.00004 
different,0.77811,0.701,0.11353 
same,0,0.004,0.00009 
different,0.77811,0.701,0.11354 
same,0,0,0.00002 
different,0.77811,0.701,0.11356 
same,0,0,0.00002 
different,0.93138,0.701,0.11367 
same,0.15327,0.004,0.00011 
different,0.93138,0.701,0.11372 
same,0,0,0.00005 
different,0.93138,0.701,0.11375 
same,0,0,0.00003 
different,0.93138,0.701,0.11382 
same,0,0.004,0.00007 
different,0.93138,0.701,0.11385 
same,0,0,0.00003 
different,0.93138,0.701,0.11387 
same,0,0,0.00002 
different,0.93138,0.701,0.11397 
same,0,0.004,0.00011 
different,0.93138,0.701,0.11399 
same,0,0,0.00002 
different,0.93138,0.701,0.11404 
same,0,0,0.00004 
different,0.93138,0.701,0.11412 
same,0,0.004,0.00008 
different,0.93138,0.701,0.11414 
same,0,0,0.00002 
different,0.93138,0.701,0.11415 
same,0,0,0.00002 
different,0.08953,0.702,0.11428 
same,0.15815,0.004,0.00013 
different,0.08953,0.702,0.11430 
same,0,0,0.00002 
different,0.08953,0.702,0.11434 
same,0,0,0.00004 
different,0.08953,0.701,0.11442 
same,0,0.004,0.00008 
different,0.08953,0.701,0.11444 
same,0,0,0.00002 
different,0.08953,0.701,0.11446 
same,0,0,0.00002 
different,0.08953,0.702,0.11458 
same,0,0.004,0.00012 
different,0.08953,0.702,0.11459 
same,0,0,0.00002 
different,0.08953,0.702,0.11464 
same,0,0,0.00004 
different,0.08953,0.702,0.11473 
same,0,0.004,0.00009 
different,0.08953,0.702,0.11474 
same,0,0,0.00001 
different,0.08953,0.702,0.11476 
same,0,0,0.00002 
different,0.08953,0.703,0.11487 
same,0,0.003,0.00012 
different,0.08953,0.703,0.11489 
same,0,0,0.00002 
different,0.08953,0.703,0.11494 
same,0,0,0.00004 
different,0.08953,0.702,0.11503 
same,0,0.004,0.00009 
different,0.08953,0.702,0.11506 
same,0,0,0.00004 
different,0.08953,0.702,0.11508 
same,0,0,0.00002 
different,0.08953,0.703,0.11517 
same,0,0.003,0.00009 
different,0.08953,0.703,0.11519 
same,0,0,0.00002 
different,0.08953,0.703,0.11521 
same,0,0,0.00002 
different,0.08953,0.703,0.11533 
same,0,0.004,0.00013 
different,0.08953,0.703,0.11535 
same,0,0,0.00002 
different,0.08953,0.703,0.11537 
same,0,0,0.00002 
different,0.08953,0.703,0.11548 
same,0,0.003,0.00011 
different,0.08953,0.703,0.11552 
same,0,0,0.00004 
different,0.08953,0.703,0.11554 
same,0,0,0.00002 
different,0.08953,0.703,0.11563 
same,0,0.004,0.00009 
different,0.08953,0.703,0.11568 
same,0,0,0.00005 
different,0.08953,0.703,0.11570 
same,0,0,0.00002 
different,0.08953,0.703,0.11577 
same,0,0.003,0.00007 
different,0.08953,0.703,0.11579 
same,0,0,0.00002 
different,0.08953,0.703,0.11582 
same,0,0,0.00003 
different,0.08953,0.704,0.11592 
same,0,0.003,0.00011 
different,0.08953,0.704,0.11594 
same,0,0,0.00002 
different,0.08953,0.704,0.11596 
same,0,0,0.00002 
different,0.08953,0.703,0.11608 
same,0,0.004,0.00012 
different,0.08953,0.703,0.11610 
same,0,0,0.00003 
different,0.08953,0.703,0.11617 
same,0,0,0.00006 
different,0.08953,0.703,0.11622 
same,0,0.003,0.00005 
different,0.08953,0.703,0.11624 
same,0,0,0.00002 
different,0.08953,0.703,0.11627 
same,0,0,0.00003 
different,0.08953,0.704,0.11637 
same,0,0.003,0.00011 
different,0.08953,0.704,0.11639 
same,0,0,0.00002 
different,0.08953,0.704,0.11640 
same,0,0,0.00001 
different,0.08953,0.704,0.11653 
same,0,0.003,0.00013 
different,0.08953,0.704,0.11654 
same,0,0,0.00002 
different,0.08953,0.704,0.11656 
same,0,0,0.00002 
different,0.08953,0.704,0.11669 
same,0,0.003,0.00013 
different,0.08953,0.704,0.11671 
same,0,0,0.00002 
different,0.08953,0.704,0.11676 
same,0,0,0.00005 
different,0.08953,0.705,0.11682 
same,0,0.003,0.00006 
different,0.08953,0.705,0.11684 
same,0,0,0.00002 
different,0.08953,0.705,0.11687 
same,0,0,0.00003 
different,0.08953,0.704,0.11697 
same,0,0.003,0.00010 
different,0.08953,0.704,0.11699 
same,0,0,0.00003 
different,0.08953,0.704,0.11700 
same,0,0,0.00001 
different,0.08953,0.705,0.11713 
same,0,0.002,0.00013 
different,0.08953,0.705,0.11715 
same,0,0,0.00002 
different,0.08953,0.705,0.11716 
same,0,0,0.00002 
different,0.08953,0.705,0.11727 
same,0,0.002,0.00011 
different,0.08953,0.705,0.11732 
same,0,0,0.00004 
different,0.08953,0.705,0.11734 
same,0,0,0.00002 
different,0.08953,0.705,0.11743 
same,0,0.002,0.00009 
different,0.08953,0.705,0.11745 
same,0,0,0.00003 
different,0.08953,0.705,0.11747 
same,0,0,0.00002 
different,0.08953,0.706,0.11757 
same,0,0.002,0.00010 
different,0.08953,0.706,0.11759 
same,0,0,0.00002 
